Ngay,GiaDieuChinh,GiaDongCua,ThayDoi,KhoiLuongKhopLenh,GiaTriKhopLenh,KLThoaThuan,GtThoaThuan,GiaMoCua,GiaCaoNhat,GiaThapNhat,symbol
2025-03-14,1326.15,1326.15,-0.12(-0.01 %),939830088,21310521653330.0,82724412,1712549346670,1325.84,1333.32,1324.3,VNINDEX
2025-03-17,1336.26,1336.26,10.11(0.76 %),837533176,18017810237910.0,116653167,2256109762090,1330.62,1336.26,1329.05,VNINDEX
2025-03-18,1330.97,1330.97,-5.29(-0.40 %),810147102,17356955962230.0,90363529,2260271037770,1340.16,1341.65,1330.97,VNINDEX
2025-03-19,1324.63,1324.63,-6.34(-0.48 %),835603365,20239271044330.0,112750235,3173063955670,1330.4,1330.7,1320.85,VNINDEX
2025-03-20,1323.93,1323.93,-0.7(-0.05 %),821245236,17843382542740.0,90917442,1687312457260,1326.8,1332.41,1316.11,VNINDEX
2025-03-21,1321.88,1321.88,-2.05(-0.15 %),714329789,15010324340400.0,90059730,1923444659600,1324.0,1325.22,1320.67,VNINDEX
2025-03-24,1330.32,1330.32,8.44(0.64 %),794981660,17155773239650.0,126091520,2357721760350,1322.9,1330.32,1316.73,VNINDEX
2025-03-25,1331.92,1331.92,1.6(0.12 %),825911387,17419955264780.0,184668832,4874414735220,1335.29,1337.6,1329.81,VNINDEX
2025-03-26,1326.09,1326.09,-5.83(-0.44 %),734761077,16582676291370.0,85064483,1954943708630,1333.33,1338.55,1323.69,VNINDEX
2025-03-27,1323.81,1323.81,-2.28(-0.17 %),564278774,12739626302710.0,108046275,3343520697290,1325.98,1328.82,1323.01,VNINDEX
2025-03-28,1317.46,1317.46,-6.35(-0.48 %),635792433,14323713916090.0,100566203,2696918083910,1324.42,1325.34,1315.72,VNINDEX
2025-03-31,1306.86,1306.86,-10.6(-0.80 %),753141476,17545024103150.0,112783358,3614641896850,1313.51,1314.09,1304.1,VNINDEX
2025-04-01,1317.33,1317.33,10.47(0.80 %),550211861,13586729857960.0,59888326,1289024142040,1313.03,1317.46,1308.06,VNINDEX
2025-04-02,1317.83,1317.83,0.5(0.04 %),709130132,15718285941910.0,140080202,3577052058090,1321.53,1324.46,1317.68,VNINDEX
2025-04-03,1229.84,1229.84,-87.99(-6.68 %),1716843434,38322288063930.0,44250266,1140037936070,1272.87,1277.9,1229.41,VNINDEX
2025-04-04,1210.67,1210.67,-19.17(-1.56 %),1873633940,39539367095060.0,110263100,2644102904940,1159.33,1210.67,1158.17,VNINDEX
2025-04-08,1132.79,1132.79,-77.88(-6.43 %),1055789483,22841300952050.0,89371865,1939499047950,1173.14,1174.4,1130.98,VNINDEX
2025-04-09,1094.3,1094.3,-38.49(-3.40 %),1518648938,30328513642040.0,80600438,1999766357960,1073.61,1141.35,1073.61,VNINDEX
2025-04-10,1168.34,1168.34,74.04(6.77 %),280341215,4659426252270.0,87343843,1592847747730,1166.09,1168.4,1165.86,VNINDEX
2025-04-11,1222.46,1222.46,54.12(4.63 %),1697947853,37326746385730.0,32495053,714314614270,1198.25,1222.46,1180.59,VNINDEX
2025-04-14,1241.44,1241.44,18.98(1.55 %),983147350,22327252356420.0,57599360,1893401643580,1235.01,1242.94,1226.06,VNINDEX
2025-04-15,1227.79,1227.79,-13.65(-1.10 %),1004299988,22761749867320.0,64445704,1429447132680,1233.2,1246.21,1221.75,VNINDEX
2025-04-16,1210.3,1210.3,-17.49(-1.42 %),762327891,18026406066100.0,55759833,1423002933900,1225.29,1233.84,1205.93,VNINDEX
2025-04-17,1217.25,1217.25,6.95(0.57 %),697087594,15720892948150.0,84448827,4188820051850,1201.63,1217.25,1197.5,VNINDEX
2025-04-18,1219.12,1219.12,1.87(0.15 %),1039406282,20874750181150.0,26994999,669265818850,1228.37,1234.67,1219.12,VNINDEX
2025-04-21,1207.07,1207.07,-12.05(-0.99 %),819133019,17396095566600.0,61679731,1242174433400,1220.38,1222.77,1201.63,VNINDEX
2025-04-22,1197.13,1197.13,-9.94(-0.82 %),1615665359,31777403603390.004,86238226,2335093396610,1201.38,1203.82,1136.98,VNINDEX
2025-04-23,1211.0,1211.0,13.87(1.16 %),786534109,17150623949010.0,68444106,1840981050990,1215.65,1216.28,1202.27,VNINDEX
2025-04-24,1223.35,1223.35,12.35(1.02 %),741455786,16285707850340.0,34460814,733711149660,1214.78,1224.66,1210.37,VNINDEX
2025-04-25,1229.23,1229.23,5.88(0.48 %),787289901,18375974176760.0,67719303,1711556823240,1227.16,1230.72,1220.67,VNINDEX
2025-04-28,1226.8,1226.8,-2.43(-0.20 %),576313016,12280996278340.0,100604816,1792693721660,1234.3,1234.3,1222.56,VNINDEX
2025-04-29,1226.3,1226.3,-0.5(-0.04 %),561661016,12139446171990.0,110038830,3306335828010,1227.25,1229.1,1222.3,VNINDEX
2025-05-05,1240.05,1240.05,13.75(1.12 %),561923200,13139352730000.0,29060599,864447575000,1233.97,1241.51,1228.5,VNINDEX
2025-05-06,1241.95,1241.95,1.9(0.15 %),723040799,16061590000000.0,49907935,1526940055200,1244.3,1251.02,1240.75,VNINDEX
2025-05-07,1250.37,1250.37,8.42(0.68 %),695727500,15427822370000.0,65811676,1759368800000,1241.1,1250.79,1240.67,VNINDEX
2025-05-08,1269.8,1269.8,19.43(1.55 %),828921500,18232940640000.0,23915081,833083311700,1255.34,1253.31,1240.67,VNINDEX
2025-05-09,1267.3,1267.3,-2.5(-0.20 %),732307300,15920527330000.0,53346486,1212180737500,1274.5,1275.47,1264.87,VNINDEX
2025-05-12,1283.26,1283.26,15.96(1.26 %),897833900,19781147750000.0,63929077,1684818776500,1272.66,1283.86,1267.7,VNINDEX
2025-05-13,1293.43,1293.43,10.17(0.79 %),947202300,21787291280000.0,59148889,1808871212100,1292.75,1294.06,1285.53,VNINDEX
2025-05-14,1309.73,1309.73,16.3(1.26 %),982402600,22865380070000.0,127619869,3721645417000,1295.3,1312.1,1294.66,VNINDEX
2025-05-15,1313.2,1313.2,3.47(0.26 %),1113717600,24553227300000.0,63034150,1185749501100,1314.19,1316.54,1301.61,VNINDEX
2025-05-16,1301.39,1301.39,-11.81(-0.90 %),891476200,19310845590000.0,45889695,1085742736205,1314.25,1316.53,1299.1,VNINDEX
2025-05-19,1296.29,1296.29,-5.1(-0.39 %),888012900,19763216730000.0,61331325,1764473163500,1293.61,1306.2,1291.66,VNINDEX
2025-05-20,1315.15,1315.15,18.86(1.45 %),917183900,20398244030000.0,89215693,2498029569266,1298.62,1316.67,1298.62,VNINDEX
2025-05-21,1323.05,1323.05,7.9(0.60 %),1054310500,23620414350000.0,69042079,1698638275700,1329.83,1331.6,1313.13,VNINDEX
2025-05-22,1313.84,1313.84,-9.21(-0.70 %),1175703300,25116980970000.0,30630873,1108568961650,1319.97,1331.93,1312.82,VNINDEX
2025-05-23,1314.46,1314.46,0.62(0.05 %),670601900,15064728450000.0,69373440,1594903337000,1313.93,1320.07,1308.62,VNINDEX
2025-05-26,1332.51,1332.51,18.05(1.37 %),995694500,2140201290000.0,64816440,1723218542000,1317.01,1332.6,1288.86,VNINDEX
2025-05-27,1339.81,1339.81,7.3(0.55 %),1087996400,23686915170000.0,63831546,1327419499500,1338.09,1339.84,1329.6,VNINDEX
2025-05-28,1341.87,1341.87,2.06(0.15 %),898070400,20864230530000.0,61310721,1404635281700,1344.08,1348.05,1337.18,VNINDEX
2025-05-29,1341.86,1341.86,-0.01(0.00 %),894512900,20171474220000.0,29628512,702593814240,1346.54,1348.31,1335.62,VNINDEX
2025-05-30,1332.6,1332.6,-9.26(-0.69 %),909874900,20776744990000.0,63742333,1294660005500,1343.32,1344.32,1328.74,VNINDEX
2025-06-02,1336.3,1336.3,3.7(0.28 %),859792300,18607975450000.0,100089997,2058006841800,1330.71,1336.77,1322.95,VNINDEX
2025-06-03,1347.25,1347.25,10.95(0.82 %),1034161500,22928211070000.0,118301733,2685804722608,1341.31,1350.89,1339.56,VNINDEX
2025-06-04,1345.74,1345.74,-1.51(-0.11 %),951867300,20888750190000.0,85857291,2277591704446,1350.52,1351.14,1341.53,VNINDEX
2025-06-05,1342.09,1342.09,-3.65(-0.27 %),756220200,17304660310000.0,55072873,1600462942849,1346.33,1347.14,1336.11,VNINDEX
2025-06-06,1329.89,1329.89,-12.2(-0.91 %),900021900,20299123450000.0,78580872,1950027607150,1339.13,1341.78,1329.67,VNINDEX
2025-06-09,1310.57,1310.57,-19.32(-1.45 %),717959400,16382460570000.0,72159154,1356475481400,1329.66,1331.56,1310.57,VNINDEX
2025-06-10,1316.23,1316.23,5.66(0.43 %),702363000,16988757040000.0,75215210,1282699110380,1307.74,1323.61,1307.74,VNINDEX
2025-06-11,1315.2,1315.2,-1.03(-0.08 %),539249500,12920784940000.0,59316815,1191546711700,1322.07,1322.07,1306.18,VNINDEX
2025-06-12,1322.99,1322.99,7.79(0.59 %),810608400,18748706350000.0,48873589,985063470287,1321.25,1326.03,1316.8,VNINDEX
2025-06-13,1315.49,1315.49,-7.5(-0.57 %),1162899800,26024397120000.0,48678477,1162287082720,1313.08,1321.0,1304.12,VNINDEX
2025-06-16,1338.11,1338.11,22.62(1.72 %),777670300,19241528580000.0,74012829,772511156440,1314.05,1338.72,1313.4,VNINDEX
2025-06-17,1347.69,1347.69,9.58(0.72 %),761925600,18176238150000.0,101579380,910024747970,1343.7,1353.01,1339.39,VNINDEX
2025-06-18,1346.83,1346.83,-0.86(-0.06 %),765955700,18522750940000.0,83715562,630740126280,1350.17,1353.99,1341.64,VNINDEX
2025-06-19,1352.04,1352.04,5.21(0.39 %),650526500,16211530970000.0,142317829,2512361073700,1346.33,1353.96,1342.08,VNINDEX
2025-06-20,1349.35,1349.35,-2.69(-0.20 %),777899400,20155921360000.0,74904241,2097373858075,1354.69,1356.78,1347.36,VNINDEX
2025-06-23,1358.18,1358.18,8.83(0.65 %),733716900,18194136130000.0,120398754,3547132289480,1345.24,1358.43,1338.49,VNINDEX
2025-06-24,1366.77,1366.77,8.59(0.63 %),881075100,22176915460000.0,89794401,3415292572300,1365.69,1371.24,1362.05,VNINDEX
2025-06-25,1366.75,1366.75,-0.02(0.00 %),732668400,18270651790000.0,113217071,3328161525400,1369.05,1371.57,1365.47,VNINDEX
2025-06-26,1365.67,1365.67,-1.08(-0.08 %),598388700,14936362400000.0,166157039,4226856314170,1368.73,1370.61,1360.78,VNINDEX
2025-06-27,1371.44,1371.44,5.77(0.42 %),677408300,17399389410000.0,44655870,1559520704740,1369.13,1373.28,1362.09,VNINDEX
2025-06-30,1376.07,1376.07,4.63(0.34 %),635988400,16427969920000.0,56328412,2408659679610,1375.76,1377.3,1372.03,VNINDEX
2025-07-01,1377.84,1377.84,1.77(0.13 %),724810900,17801534890000.0,90106824,3200910793290,1378.14,1382.16,1369.74,VNINDEX
2025-07-02,1384.59,1384.59,6.75(0.49 %),848402400,20134242890000.0,87188721,2317060387200,1377.26,1384.82,1375.26,VNINDEX
2025-07-03,1381.96,1381.96,-2.63(-0.19 %),1314346000,30379456080000.0,93117663,2642495524950,1381.64,1392.39,1377.06,VNINDEX
2025-07-04,1386.97,1386.97,5.01(0.36 %),834459400,19858495200000.0,47878059,1183645701960,1385.19,1388.04,1379.4,VNINDEX
2025-07-07,1402.06,1402.06,15.09(1.09 %),1229755700,26282709390000.0,68883600,1988739772700,1393.34,1402.45,1393.24,VNINDEX
2025-07-08,1415.46,1415.46,13.4(0.96 %),1174200000,26567812660000.0,45563049,1715106308222,1406.8,1415.76,1403.36,VNINDEX
2025-07-09,1431.32,1431.32,15.86(1.12 %),1430114600,33510619600000.0,53569400,1287329097800,1421.12,1432.29,1420.26,VNINDEX
2025-07-10,1445.64,1445.64,14.32(1.00 %),1073003900,26209022030000.0,47365082,1179200744700,1437.18,1446.16,1434.06,VNINDEX
2025-07-11,1457.76,1457.76,12.12(0.84 %),1231433400,30765511260000.0,35881800,943723993000,1451.12,1463.91,1448.29,VNINDEX
2025-07-14,1470.42,1470.42,12.66(0.87 %),1255895600,29131181890000.0,89541407,2205117167900,1471.4,1473.93,1447.72,VNINDEX
2025-07-15,1460.65,1460.65,-9.77(-0.66 %),1331406200,32053089390000.0,73465865,2220294245100,1473.8,1476.32,1460.49,VNINDEX
2025-07-16,1467.19,1467.19,6.54(0.45 %),1217850400,27451683550000.0,127492417,5150144398500,1459.87,1467.52,1457.31,VNINDEX
2025-07-17,1490.01,1490.01,22.82(1.56 %),1404149000,34191750210000.0,42416010,1370232874000,1481.79,1494.36,1481.44,VNINDEX
2025-07-18,1497.28,1497.28,7.27(0.49 %),1458843700,34768661650000.0,27321989,836649856000,1497.53,1501.2,1484.29,VNINDEX
2025-07-21,1485.05,1485.05,-12.23(-0.82 %),1388123900,32802471690000.0,66927382,1770249111500,1508.6,1511.96,1485.05,VNINDEX
2025-07-22,1509.54,1509.54,24.49(1.65 %),1229770900,30443043480000.0,54599826,2886650019000,1484.15,1509.67,1476.61,VNINDEX
2025-07-23,1512.31,1512.31,2.77(0.18 %),1438007400,36150440940000.0,57333567,1714959884300,1519.58,1523.37,1507.14,VNINDEX
2025-07-24,1521.02,1521.02,8.71(0.58 %),1389163200,34086599130000.0,79792606,2516526611000,1520.25,1525.32,1502.82,VNINDEX
2025-07-25,1531.13,1531.13,10.11(0.66 %),1404476000,35867583240000.0,44224485,1306570374050,1521.56,1534.51,1521.52,VNINDEX
2025-07-28,1557.42,1557.42,26.29(1.72 %),1786939000,44281601690000.0,59782972,2188907039600,1541.87,1558.12,1538.72,VNINDEX
2025-07-29,1493.41,1493.41,-64.01(-4.11 %),2641155500,67414973560000.0,133605067,3773349485100,1562.6,1564.92,1489.93,VNINDEX
2025-07-30,1507.63,1507.63,14.22(0.95 %),1619066300,40560753930000.0,42434162,1062119031412,1502.26,1512.15,1482.45,VNINDEX
2025-07-31,1502.52,1502.52,-5.11(-0.34 %),1650159600,41813639560000.0,41085841,1328917881490,1521.96,1522.39,1488.3,VNINDEX
2025-08-01,1507.63,1507.63,14.22(0.95 %),1619066300,40560753930000.0,63218704,2289027334400,1502.26,1512.15,1482.45,VNINDEX
2025-08-04,1528.19,1528.19,20.56(1.36 %),1227892200,30883460620000.0,52594939,1731882985800,1493.37,1528.37,1491.11,VNINDEX
2025-08-05,1547.15,1547.15,18.96(1.24 %),2695361600,72787536350000.0,74595982,2088049961000,1547.19,1584.98,1519.08,VNINDEX
2025-08-06,1573.71,1573.71,26.56(1.72 %),1324819200,36900862450000.0,26402783,969230357300,1558.56,1573.71,1551.6,VNINDEX
2025-08-07,1581.81,1581.81,8.1(0.51 %),1604082400,41380584360000.0,73061898,2083577022800,1587.84,1587.84,1567.72,VNINDEX
2025-08-08,1584.95,1584.95,3.14(0.20 %),1816206000,47812115680000.0,40367540,1108428803000,1589.58,1589.58,1565.45,VNINDEX
2025-08-11,1600.41,1600.41,15.46(0.98 %),1588653000,44292059110000.0,25224215,606838733250,1590.98,1601.79,1586.21,VNINDEX
2025-08-12,1608.22,1608.22,7.81(0.49 %),1582473500,43728863410000.0,59471742,1560461640000,1603.5,1608.23,1591.18,VNINDEX
2025-08-13,1611.6,1611.6,3.38(0.21 %),1861891600,53273052560000.0,82252371,2298573094026,1615.57,1616.99,1585.54,VNINDEX
2025-08-14,1640.69,1640.69,29.09(1.81 %),1751198200,50631454830000.0,68013450,2155537347170,1623.18,1641.28,1611.6,VNINDEX
2025-08-15,1630.0,1630.0,-10.69(-0.65 %),2010453300,57419931550000.0,65638745,2183584264200,1658.24,1665.97,1622.98,VNINDEX
2025-08-18,1636.37,1636.37,-2(-0.12 %),1513014800,42746506860000.0,98952316,2421322064400,1638.37,1642.71,1625.61,VNINDEX
2025-08-19,1654.2,1654.2,17.83(1.09 %),1787804100,4965839650000.0,144061055,4703532817640,1646.73,1665.48,1636.37,VNINDEX
2025-08-20,1664.36,1664.36,10.16(0.61 %),2279170600,64229654040000.0,123702207,3552146722040,1662.11,1665.54,1614.6,VNINDEX
2025-08-21,1688.0,1688.0,23.64(1.42 %),1634742500,48750580190000.0,66097284,2189929742200,1674.76,1693.68,1664.36,VNINDEX
2025-08-22,1645.47,1645.47,-42.53(-2.52 %),2174708349,59060500000000.0,55028663,1461770830773,1680.42,1689.3,1629.49,VNINDEX
2025-08-25,1614.03,1614.03,-31.44(-1.91 %),1448034200,40043212960000.0,52808204,1737368826600,1659.7,1660.49,1608.53,VNINDEX
2025-08-26,1667.63,1667.63,53.6(3.32 %),1228363400,34606704530000.0,172974020,3741329719000,1611.61,1667.96,1603.73,VNINDEX
2025-08-27,1673.0,1673.0,5.37(0.32 %),1476068800,44462500160000.0,76311455,2549584643190,1678.54,1696.6,1667.63,VNINDEX
2025-08-28,1680.86,1680.86,8.08(0.48 %),1097695300,31906572290000.0,92609457,2490853926650,1679.33,1684.16,1659.68,VNINDEX
2025-08-29,1682.21,1682.21,1.35(0.08 %),1459616300,43137123700000.0,59048784,1663638624700,1690.11,1694.42,1678.57,VNINDEX
2025-09-03,1681.3,1681.3,-0.91(-0.05 %),1240085300,35508141010000.0,60233574,1494663968600,1682.11,1685.73,1670.39,VNINDEX
2025-09-04,1696.29,1696.29,14.99(0.89 %),1288263500,37478039640000.0,82355072,2079863192400,1687.59,1696.34,1675.95,VNINDEX
2025-09-05,1666.97,1666.97,-29.32(-1.73 %),1650029500,47423618800000.0,39228484,1355810720100,1705.13,1711.49,1666.97,VNINDEX
2025-09-08,1624.53,1624.53,-42.44(-2.55 %),1768694200,49163213050000.0,103184405,3107887828650,1660.91,1667.36,1624.53,VNINDEX
2025-09-09,1637.32,1637.32,12.79(0.79 %),1011989000,28496156310000.0,95063499,2551126440300,1629.58,1637.39,1613.01,VNINDEX
2025-09-10,1643.26,1643.26,5.94(0.36 %),832485600,24554883720000.0,156712898,4801207688100,1646.41,1646.49,1629.29,VNINDEX
2025-09-11,1657.75,1657.75,14.49(0.88 %),1196354700,34610019740000.0,68543967,1667889147650,1638.75,1659.19,1605.76,VNINDEX
2025-09-12,1667.26,1667.26,9.51(0.57 %),1005649800,30307809650000.0,105902923,3380279015976,1662.02,1670.62,1653.79,VNINDEX
2025-09-15,1684.9,1684.9,17.64(1.06 %),1121401900,34218069210000.0,113326130,3077028704500,1672.59,1684.9,1668.09,VNINDEX
2025-09-16,1680.9,1680.9,-4(-0.24 %),1231633000,37675057640000.0,85793007,2786623224250,1696.87,1696.87,1677.03,VNINDEX
2025-09-17,1670.97,1670.97,-9.93(-0.59 %),966202500,29481832280000.0,94388629,2610519886500,1678.26,1684.62,1670.97,VNINDEX
2025-09-18,1665.18,1665.18,-5.79(-0.35 %),862910500,25408146600000.0,47376200,2202946469000,1675.85,1679.63,1654.32,VNINDEX
2025-09-19,1658.62,1658.62,-6.56(-0.39 %),863406000,27240625880000.0,56324080,1648865848500,1671.24,1671.77,1641.19,VNINDEX
2025-09-22,1634.45,1634.45,-24.17(-1.46 %),1138116600,33475549430000.0,64009425,1651569233400,1656.66,1659.13,1616.02,VNINDEX
2025-09-23,1635.26,1635.26,0.81(0.05 %),656581700,18569249890000.0,124251468,4025498789000,1635.12,1643.59,1627.58,VNINDEX
2025-09-24,1657.46,1657.46,22.2(1.36 %),941711600,25010214880000.0,47462191,1682310891460,1635.36,1657.46,1619.09,VNINDEX
2025-09-25,1666.09,1666.09,8.63(0.52 %),914166300,24930539330000.0,66564984,2345849141640,1661.08,1668.21,1654.47,VNINDEX
2025-09-26,1660.7,1660.7,-5.39(-0.32 %),898582900,24808010290000.0,59525200,1876044892600,1666.68,1671.43,1657.94,VNINDEX
2025-09-29,1666.48,1666.48,5.78(0.35 %),808013800,23355995410000.0,98209799,2870849539584,1659.33,1674.84,1655.03,VNINDEX
2025-09-30,1661.7,1661.7,-4.78(-0.29 %),1048023100,29145569410000.0,90527949,2869104747500,1667.86,1676.8,1645.97,VNINDEX
2025-10-01,1665.05,1665.05,3.35(0.20 %),665999631,19816230000000.0,51516893,1500889361460,1664.95,1671.07,1658.81,VNINDEX
2025-10-02,1652.71,1652.71,-12.34(-0.74 %),735169100,20818068140000.0,33918888,1353594636400,1668.04,1679.73,1646.82,VNINDEX
2025-10-03,1645.82,1645.82,-6.89(-0.42 %),814035900,23111699790000.0,43600443,1250828031600,1652.39,1654.6,1638.6,VNINDEX
2025-10-06,1695.5,1695.5,49.68(3.02 %),1004353300,29498741310000.0,74819250,2253741132000,1673.16,1695.5,1664.17,VNINDEX
2025-10-07,1685.3,1685.3,-10.2(-0.60 %),798268000,22937826390000.0,69313810,2167798211110,1703.9,1703.9,1685.3,VNINDEX
2025-10-08,1697.83,1697.83,12.53(0.74 %),1015807200,3128427740000.0,42932263,1530806526500,1701.06,1704.42,1680.87,VNINDEX
2025-10-09,1716.47,1716.47,18.64(1.10 %),1042461100,31772932660000.0,47404600,2131840616500,1702.76,1717.65,1699.17,VNINDEX
2025-10-10,1747.55,1747.55,31.08(1.81 %),997548900,32041650220000.0,60371653,1462041040050,1725.27,1747.61,1721.76,VNINDEX
2025-10-13,1765.12,1765.12,17.57(1.01 %),1230255900,38489206830000.0,79429310,2486213813400,1738.23,1766.77,1736.03,VNINDEX
2025-10-14,1761.06,1761.06,-4.06(-0.23 %),1489829500,48886824690000.0,51618884,1779093656900,1782.97,1794.58,1753.25,VNINDEX
2025-10-15,1757.95,1757.95,-3.11(-0.18 %),1106642900,35439413000000.0,71573918,2175428266400,1766.12,1773.73,1754.89,VNINDEX
2025-10-16,1766.85,1766.85,8.9(0.51 %),1086412300,34910924520000.0,83162771,4944560741200,1764.51,1768.51,1753.5,VNINDEX
2025-10-17,1731.19,1731.19,-35.66(-2.02 %),1220064400,40032933500000.0,50975480,1963524657500,1773.17,1773.17,1725.1,VNINDEX
2025-10-20,1636.43,1636.43,-94.76(-5.47 %),1634751100,50522535840000.0,64871691,2444512063000,1723.59,1727.11,1636.43,VNINDEX
2025-10-21,1663.43,1663.43,27(1.65 %),1543512300,46398361430000.0,34800614,1440754846400,1640.8,1677.11,1622.37,VNINDEX
2025-10-22,1678.5,1678.5,15.07(0.91 %),909829300,27810823760000.0,62804689,1453501444400,1678.82,1678.82,1628.37,VNINDEX
2025-10-23,1687.06,1687.06,8.56(0.51 %),698675200,22751307260000.0,49734779,1603266621300,1680.73,1698.01,1669.78,VNINDEX
2025-10-24,1683.18,1683.18,-3.88(-0.23 %),915573500,28719436850000.0,24211050,734303819000,1684.88,1691.69,1660.32,VNINDEX
2025-10-27,1652.54,1652.54,-30.64(-1.82 %),902697800,27769163560000.0,57563689,1648761659550,1696.45,1697.16,1652.54,VNINDEX
2025-10-28,1680.5,1680.5,27.96(1.69 %),876121500,27635502420000.0,55473813,1918015024100,1647.73,1680.5,1621.52,VNINDEX
2025-10-29,1685.83,1685.83,5.33(0.32 %),822913000,23449911580000.0,36296780,1248583472000,1685.9,1695.99,1672.0,VNINDEX
2025-10-30,1669.57,1669.57,-16.26(-0.96 %),762462900,22594126450000.0,23676900,846002976000,1688.83,1690.69,1661.48,VNINDEX
2025-10-31,1639.65,1639.65,-29.92(-1.79 %),777188600,24695546660000.0,60014392,2458944428800,1669.61,1669.61,1626.86,VNINDEX
2025-11-03,1617.0,1617.0,-22.65(-1.38 %),964302800,27711458840000.0,41542225,1304848603750,1644.56,1652.48,1617.0,VNINDEX
2025-11-04,1651.98,1651.98,34.98(2.16 %),1130742400,31197935720000.0,62396398,2606627941800,1618.02,1658.93,1600.56,VNINDEX
2025-11-05,1654.89,1654.89,2.91(0.18 %),614280500,18463361540000.0,39495514,1482427494000,1647.46,1659.58,1640.51,VNINDEX
2025-11-06,1642.64,1642.64,-12.25(-0.74 %),549667600,16890803930000.0,32194617,903177016000,1656.67,1658.69,1638.12,VNINDEX
2025-11-07,1599.1,1599.1,-43.54(-2.65 %),817661500,23718920890000.0,20569800,546797674000,1636.24,1638.59,1595.34,VNINDEX
2025-11-10,1580.54,1580.54,-18.56(-1.16 %),655736900,18809726830000.0,73163460,2335832224500,1598.02,1609.49,1580.54,VNINDEX
2025-11-11,1593.61,1593.61,13.07(0.83 %),595525700,17689077840000.0,57628333,1799824526164,1585.32,1597.08,1578.42,VNINDEX
2025-11-12,1631.86,1631.86,38.25(2.40 %),681711200,19394228490000.0,65704128,2390278437477,1597.73,1631.86,1596.43,VNINDEX
2025-11-13,1631.44,1631.44,-0.42(-0.03 %),629417200,19521418020000.0,43690364,1627710093000,1632.64,1638.98,1625.94,VNINDEX
2025-11-14,1635.46,1635.46,4.02(0.25 %),649408200,18141432490000.0,49341250,2502434219450,1627.45,1638.35,1623.03,VNINDEX
2025-11-17,1654.42,1654.42,18.96(1.16 %),660673300,18686300590000.0,89629459,2395568424000,1640.47,1654.68,1640.47,VNINDEX
2025-11-18,1659.92,1659.92,5.5(0.33 %),705675600,20106223010000.0,62226000,2128333010000,1657.43,1660.41,1647.64,VNINDEX
2025-11-19,1649.0,1649.0,-10.92(-0.66 %),741564100,20616834230000.0,100858576,2897737771000,1659.25,1661.51,1643.04,VNINDEX
2025-11-20,1655.99,1655.99,6.99(0.42 %),592002300,16754433350000.0,80671100,2277130057000,1652.05,1660.55,1647.79,VNINDEX
2025-11-21,1654.93,1654.93,-1.06(-0.06 %),665568300,18223222040000.0,57234000,1563596476000,1646.36,1656.84,1635.1,VNINDEX
